Area_sqft,Property_Type,Year_Built,Distance_to_City_Center_km,Bedrooms,Bathrooms,Floor_Number,Price_INR
5735,1.0,2010,5.321262660287597,6,6,0,54963291
5471,1.0,2020,14.11993416453721,6,5,0,57676464
3734,0.5,2024,20.424590852364982,5,6,3,59285952
5606,0.5,2019,34.49534843255116,6,6,2,27138071
4213,0.0,2020,24.069322725855265,6,5,9,46542817
2222,0.5,2025,28.597458593601015,2,2,2,20594952
5637,0.0,2024,16.906763235424098,6,6,9,41466083
4217,1.0,2010,39.206857869658066,5,5,1,31849320
2466,1.0,2022,16.807243849789227,3,2,0,15044082
4547,0.0,2024,21.606590858257253,5,5,10,32753959
3198,1.0,2012,20.17372330792894,3,3,3,17215938
1929,0.5,2017,35.45926373003798,3,4,2,9278192
2952,0.0,2018,37.035286387159246,4,3,19,17800206
3605,0.0,2022,40.81033545745258,5,6,17,12903635
5385,0.5,2021,10.730486261991885,6,6,2,50312213
3682,1.0,2011,41.04073490083092,5,6,2,26429243
3971,0.0,2010,13.395685922562842,4,3,6,25524481
2588,0.0,2023,39.572478481296464,3,2,16,28857757
5003,0.0,2020,38.642066039800014,6,6,11,30960757
4523,0.5,2019,20.73648777207957,5,4,3,38060886
3476,0.0,2013,36.03020424128833,5,6,6,19023326
1597,0.0,2021,33.57616830263593,2,3,3,16217897
1213,0.0,2011,2.502050138494883,2,3,6,4578668
2602,0.0,2018,1.6660360962333367,3,2,19,11903265
5253,0.5,2018,4.410183054993597,6,6,1,49133995
1485,0.0,2014,42.69771352674021,2,2,17,7926923
595,1.0,2014,32.22347734515347,1,2,3,5327514
4585,0.5,2018,18.943273224436933,5,5,1,22642397
4080,0.5,2020,10.326443051565253,5,5,2,61377676
1039,0.5,2025,42.67699462520794,2,1,3,4869494
795,0.0,2016,11.372172414715495,1,2,5,3086100
1884,1.0,2021,24.69584057975433,2,3,1,11354385
3940,1.0,2024,11.321230323461952,4,3,1,75982429
1462,0.0,2022,32.8412706414336,1,2,8,5994941
3030,0.5,2011,8.176327494814817,3,4,1,40677601
3936,1.0,2015,26.996940501270345,5,6,3,58627998
476,0.0,2015,29.408438698295495,1,1,0,2856052
5287,0.5,2019,43.396095514240976,6,5,1,23033670
3260,0.0,2010,27.32951869951363,4,3,10,10499350
3223,0.0,2011,22.084504153905932,4,5,3,10653760
3927,1.0,2011,17.976946890434544,4,5,3,34246810
3601,0.0,2010,5.208837389968582,5,6,12,13400528
722,0.0,2025,32.62788506394148,1,1,16,8569597
1065,0.0,2015,11.499680154943555,1,1,15,4171564
949,0.0,2024,14.41128572505114,1,1,15,11648594
4306,0.5,2023,1.0274534947115046,6,6,3,72250093
5576,0.5,2024,29.826153847245376,6,5,2,30048274
3632,1.0,2012,34.269349660367475,5,5,1,30500151
5982,0.0,2018,4.698925444088163,6,6,10,77584678
5591,0.0,2017,6.597900577678102,6,5,9,25049829
1702,0.0,2021,37.12187831473855,2,1,13,10717316
5531,0.0,2016,33.19538208746802,6,6,18,34061862
758,0.0,2023,6.007624332126472,1,2,18,5790696
3210,1.0,2014,19.311141782168452,4,4,2,31202721
2431,0.0,2012,14.373173111180456,4,4,7,9056631
3991,0.5,2024,7.792615885937828,4,5,0,40246631
3504,0.5,2020,20.00705459240959,4,5,1,17932518
4927,0.0,2016,38.41223778202948,6,6,10,44377805
3824,1.0,2015,36.824024013513885,5,4,3,19615191
4796,1.0,2011,26.582051686041535,5,5,1,24535690
2522,0.0,2014,25.405659485307233,4,5,11,14629065
4738,0.5,2014,29.631711517233608,6,6,0,20749215
5818,0.0,2012,43.90174473683721,6,6,13,30210891
680,0.0,2021,37.137025703209716,1,2,17,4341087
5022,0.0,2021,9.991591272451815,6,6,20,21080429
921,0.0,2011,21.27354587719585,2,2,14,3288734
5923,0.0,2011,33.71838249828622,6,5,13,31140693
3569,0.5,2024,38.242591898402594,5,5,3,29145645
4708,0.0,2021,4.262099551477488,6,6,13,37136039
2248,0.0,2014,31.37728684206957,2,3,16,7756685
5565,0.0,2025,7.303005782920397,6,6,10,27115949
2951,0.0,2021,5.2160715714116925,3,4,0,23759729
3703,0.0,2020,38.036925676622495,5,6,17,39405577
2576,0.0,2010,35.504386977090235,3,2,12,13755508
445,0.5,2015,33.72329741427137,1,1,1,3304727
1354,0.0,2024,1.576829616313427,2,1,1,6777208
2909,1.0,2018,11.930247547723019,4,3,0,30023935
4940,1.0,2010,19.684388993295055,6,5,3,24703101
1378,0.0,2022,39.662010779151146,2,1,12,8595208
3223,1.0,2025,23.781026811329237,4,3,2,20808540
5048,1.0,2025,22.68941013460635,6,6,0,55809871
5662,0.0,2021,0.7053750884439954,6,5,17,45374081
1040,1.0,2012,37.42410484079262,1,1,3,4974308
4606,1.0,2020,26.53683687474453,6,6,1,48741609
4720,0.0,2019,17.025464656167422,6,5,16,19587754
1540,0.0,2014,7.642767238743449,1,1,19,10137979
2865,0.0,2024,19.160126183085254,3,3,7,21820970
787,0.0,2012,11.12309011309909,1,1,4,2778438
3296,1.0,2011,20.533633079218735,5,5,1,17368362
2870,0.0,2022,14.139162739517122,3,4,13,12042923
3726,0.0,2025,2.456795443239702,5,6,10,17767232
1349,0.0,2012,44.663747169083344,1,2,13,3994442
1721,0.0,2021,20.428310056035173,3,2,1,20639609
1980,0.0,2016,36.70313522679623,2,1,10,18944446
4905,0.0,2020,5.6675955236218964,6,6,11,36575397
3242,1.0,2016,27.58966824534587,4,4,1,31123386
4150,0.5,2023,23.859398972461175,5,5,3,22395830
1320,1.0,2023,42.93550390806332,2,2,0,12664156
1196,1.0,2014,36.260579439912,1,1,2,10534300
1794,1.0,2011,18.890870985562145,2,1,2,9331512
2281,0.0,2022,35.84647141662724,3,3,6,15498473
843,0.5,2010,18.65749907601724,2,3,2,3699610
745,0.5,2024,34.35640256254728,1,2,2,10722584
2115,1.0,2012,13.470156472821571,2,3,1,20396228
5092,0.5,2016,17.096017912363994,6,5,0,25562368
5924,0.5,2010,27.452053254110833,6,6,2,41180872
2041,0.0,2024,24.5692417412903,3,4,10,15097595
1559,0.0,2016,18.098808818222945,2,1,12,17826862
772,0.0,2015,42.22453147893377,1,1,4,2632358
721,0.0,2025,22.929826606780768,1,2,4,3067111
4477,0.5,2023,32.59565823322745,6,6,1,35892007
2139,0.0,2013,19.054617873890844,2,1,10,7560138
3584,0.0,2019,32.685990765446796,4,5,19,12464876
2465,0.5,2015,35.76088887951654,4,4,3,17693796
1170,0.0,2013,24.845809813929616,2,1,12,6912438
994,1.0,2014,1.9550739207504686,2,3,1,10551848
5834,0.0,2012,22.936897410821352,6,6,17,35176965
521,0.0,2019,40.50068262142775,1,1,18,4918845
410,0.0,2018,4.231788565034405,1,2,5,4875170
2258,0.0,2010,26.497269627793077,3,4,20,7426852
787,0.0,2016,2.0221481612596843,1,1,7,5338586
619,0.0,2014,22.182163706825175,1,1,6,2146997
1560,1.0,2018,31.28952619801392,1,2,2,8631470
5456,0.0,2022,17.432779353194377,6,6,20,65712808
2866,0.0,2011,5.570350251751548,4,3,2,10393006
830,0.5,2015,42.65943378069659,2,2,2,3447120
2481,0.5,2023,42.02256245338921,3,4,3,32691706
4814,0.0,2021,35.88758434223471,6,6,3,18659827
3736,1.0,2025,9.741764063096278,5,4,1,26615882
4770,0.0,2012,34.89308267107967,5,5,2,24557845
1833,0.0,2013,15.4035979441487,3,3,1,6867665
1597,0.5,2024,27.603831680256082,2,1,1,8267823
1735,0.5,2013,20.40325824217851,3,3,0,7777172
3079,0.5,2020,11.643520824281438,3,2,1,28432323
5178,0.0,2011,29.561235905812882,6,5,0,29418280
3885,0.0,2022,32.49857208772747,4,5,3,15355204
5047,1.0,2010,24.010372708799178,6,5,3,43297541
4678,0.5,2012,7.710452711573784,6,6,3,22311665
841,1.0,2024,22.50670689559157,2,3,0,9410044
3927,0.0,2023,34.72076920072904,5,4,19,26610851
889,0.0,2021,38.169383372823575,2,3,5,9287840
3420,0.5,2020,1.6993440872029484,4,3,0,19165369
2740,1.0,2019,8.80405698195193,3,4,2,17272364
4461,1.0,2017,41.888117815355564,5,6,1,22035144
4168,0.0,2012,35.28585886600453,5,4,0,36355650
2526,1.0,2010,32.4735413413909,4,3,3,33385768
5704,0.0,2013,6.638585899248005,6,6,15,38127462
5106,0.0,2018,0.6940350125154038,6,6,3,63146196
5394,1.0,2015,26.701108254536283,6,5,1,29864387
2092,0.0,2018,39.03881135413935,3,4,1,6864208
3943,0.0,2010,3.6707272364187227,5,5,7,24714581
956,1.0,2025,3.5873575292306947,2,2,1,11980649
3046,0.0,2010,44.93562083735298,4,5,19,8479680
2776,1.0,2015,11.01905519280546,4,3,3,16372257
1937,0.0,2020,30.10507612945399,3,4,5,7633691
798,0.0,2012,25.32297058385424,1,1,13,2775718
5153,0.0,2017,18.946483137676704,6,5,13,33438587
4140,0.0,2013,36.230188172056174,5,6,16,13244720
2160,1.0,2023,11.084867504030909,3,2,1,14339341
5833,1.0,2024,12.953747744620932,6,6,0,68885385
5846,0.0,2022,12.354202773390528,6,6,16,26909617
1773,0.0,2022,24.848694287495086,2,3,18,7473271
2666,0.0,2018,29.69427833982667,4,5,13,10415120
4140,0.0,2015,4.623087420368329,6,5,5,27955482
2061,0.5,2011,7.027468909611115,2,1,3,16306962
2746,0.0,2010,5.760707152970187,3,2,14,16891807
3114,0.5,2019,29.48660337546189,4,3,0,14942815
2602,1.0,2011,28.33140007834427,4,3,1,23164936
2053,0.5,2023,37.44138174814386,3,3,3,17173429
3436,0.5,2010,13.24971756892241,5,5,2,16054502
1426,0.0,2023,33.10045791095984,1,2,4,5459874
5366,0.0,2021,13.19016123489223,6,5,1,22564628
2435,1.0,2017,33.949575795055736,4,4,0,12414188
1052,0.5,2011,27.55513933773844,2,3,3,4364147
1483,0.0,2018,18.92084774605891,1,2,7,9368202
995,0.0,2024,28.761223453079722,2,1,12,4062976
5717,0.5,2018,38.116666587528975,6,5,0,43919437
1248,0.0,2018,10.375639548802841,2,2,20,8632128
3333,0.0,2019,27.867600587249047,4,3,7,12469088
888,0.0,2020,44.7031952650254,1,2,12,5365813
5501,0.0,2015,35.984749850277595,6,6,14,52925291
3394,1.0,2017,13.82058779846728,4,4,0,59750401
2770,0.0,2019,35.41251126142975,3,2,4,10023410
5364,1.0,2012,22.521588175428203,6,6,2,27908528
1829,1.0,2020,35.24623071392233,2,3,1,17778051
1628,0.0,2021,4.849117512078653,3,4,7,12567512
720,0.5,2022,38.56217314698889,1,1,2,5547908
4226,1.0,2018,44.752195702016635,5,5,2,21461714
5647,0.5,2018,20.15892025211655,6,5,0,47391240
1336,0.0,2023,23.307341934008495,1,1,8,9549297
2547,0.0,2019,8.825562097606754,4,5,12,11215161
2004,0.0,2024,30.918521805878505,3,4,2,8234190
2432,0.0,2024,3.950370174294063,3,2,16,20289365
4822,0.0,2014,25.71490869473926,6,6,10,49708859
641,0.0,2023,19.121042418323203,1,1,10,2848645
2492,1.0,2024,9.39878257817473,3,3,2,17230688
5551,0.5,2021,37.21110305509224,6,5,0,43876473
5872,0.0,2018,33.92466451331121,6,5,14,21825679
1149,0.0,2019,13.836654915903118,1,1,4,12846275
4460,0.0,2017,17.68890142045353,6,6,15,17609096
1857,0.0,2021,11.740155169484337,3,4,16,14101491
3639,0.0,2022,9.836103467548222,4,3,7,16225916
2560,0.5,2016,10.351386379725014,3,2,1,21473003
3072,0.0,2019,6.454184887605565,3,4,10,22823417
1709,0.5,2013,15.58308477646354,3,3,0,22654435
1969,0.0,2014,31.371615950726113,2,2,18,6882357
3472,0.0,2010,12.208248804823642,4,3,18,20936086
2865,0.0,2014,31.77961532553656,4,3,15,9901079
4682,0.0,2011,34.55740863653533,5,4,8,15314347
2326,0.0,2010,15.54988632957853,3,3,20,14198727
4944,0.5,2020,3.0670127298086536,6,6,3,28081058
3129,0.5,2011,32.44248716514789,4,3,2,12488181
1377,0.0,2020,6.680351151954795,2,1,4,6040568
5249,0.0,2017,12.69098145275937,6,6,15,20782787
1698,0.0,2022,26.825744051573682,3,4,7,11821868
5404,0.0,2015,41.41901421947669,6,6,6,28758736
422,1.0,2015,34.10600045620659,1,2,1,3709770
3537,0.0,2021,12.48047817123404,4,5,4,25790408
1509,0.0,2024,36.66868068525981,2,1,7,10347413
3379,0.0,2018,18.736024209685976,5,5,19,22692940
4416,0.5,2011,6.914978824301691,6,6,0,34297925
5606,1.0,2010,14.26928842539258,6,6,3,29589708
4823,0.0,2014,37.07049189722795,6,5,0,26934863
2376,0.0,2023,17.006968856225203,3,2,0,10095797
3407,1.0,2022,17.407884880745673,5,5,1,38166889
1562,0.0,2025,43.950347879416796,1,2,19,10438458
2682,0.0,2023,23.47349454554766,3,3,1,18451663
1173,0.0,2024,22.607789026708144,1,1,13,8735348
1273,0.5,2013,32.98060787720791,2,3,2,5433097
3449,0.0,2013,43.29551933494256,4,5,0,29645012
1409,0.0,2024,44.52430348802732,2,2,3,9289405
2144,1.0,2017,35.2206626719293,2,3,1,17863425
2675,1.0,2011,39.2811633570285,3,4,3,21607866
2120,1.0,2023,40.87549536620889,2,3,1,20922868
481,0.0,2010,33.652224486258554,1,1,8,2601790
1072,0.0,2011,25.617508763664937,2,3,1,6215658
2636,0.5,2020,11.629129191242077,3,3,3,23705744
4513,0.5,2022,32.92846484245884,5,5,3,38936418
1430,0.0,2025,22.83128044117317,2,1,13,6047271
5804,1.0,2024,41.314382616199794,6,6,0,95859638
1620,0.0,2020,0.5609794173696194,2,2,3,12258628
4895,0.0,2020,41.44993664544277,6,6,9,17545292
5230,0.0,2018,42.77309078054525,6,6,19,31885002
3412,0.5,2020,10.266347776210935,5,5,0,30947483
473,1.0,2016,39.61705134953246,1,2,0,2358657
4494,0.0,2020,26.761877895150658,5,4,2,49526885
812,0.5,2013,13.555513348156252,2,1,2,3887433
812,0.0,2019,30.55934832935388,1,2,9,3175687
5535,1.0,2024,35.989215830378626,6,6,3,55134913
659,1.0,2021,19.257265050721944,1,1,0,6963504
1488,1.0,2018,28.14341545555702,2,1,2,24105011
5591,0.0,2019,9.467157343802553,6,5,16,23900738
1387,0.0,2024,1.9507737321731442,2,1,10,11234096
5136,0.0,2019,42.129769961529426,6,5,20,31886039
5001,0.0,2022,7.36372126923511,6,5,2,63403069
1554,0.0,2015,23.36274142337109,2,1,14,5653584
3201,0.5,2025,4.291215358559859,5,4,1,18822171
465,0.0,2017,38.58273022782484,1,1,12,2744785
1780,1.0,2014,34.8309382613962,3,4,1,15185248
5978,0.0,2020,9.106729652604109,6,6,13,79173376
1277,0.0,2019,36.713098164741794,1,1,1,4877531
3745,0.5,2011,15.687470567034067,4,5,1,28086706
5625,0.0,2022,37.843533639606335,6,6,0,37347093
1462,0.0,2020,11.65559683542207,1,2,3,6175851
4983,0.0,2022,21.485472024394735,6,6,11,57569762
1544,0.0,2019,12.13781176983862,2,3,19,6365619
5091,1.0,2018,30.311300508692366,6,5,3,28080104
3222,0.0,2014,2.921256411120197,4,5,1,20980605
5446,0.5,2024,26.267642540246015,6,5,0,49458448
4607,0.0,2013,33.315904278912974,6,6,12,27031535
1824,0.0,2023,9.195065921577365,3,2,0,8844670
3027,0.0,2022,11.04455454697956,4,4,3,36114017
1291,0.0,2024,32.7922714367897,2,2,19,5027777
1133,0.0,2017,18.998262620674655,1,1,11,4333378
400,0.0,2011,28.218866766485096,1,1,8,1297948
5254,0.5,2016,19.48673479830962,6,6,0,43535548
5810,0.0,2012,19.13645200484158,6,5,9,56484852
4896,0.0,2024,13.874222811008556,6,6,11,23141465
4063,0.5,2015,26.534864913514685,5,6,2,49251368
5245,0.0,2011,27.170208198768563,6,5,3,29673806
5446,0.5,2012,33.97216915734503,6,6,2,37326127
3250,0.0,2019,22.82390801800097,4,3,3,22468197
1295,1.0,2021,25.50530281399136,1,2,0,8331200
2978,0.0,2021,38.216432420574556,3,2,14,11617542
4076,0.0,2020,2.296375505465482,5,4,6,17673076
3039,0.0,2021,23.61727365638848,3,2,3,12456726
3072,0.0,2016,6.118222056317766,3,3,10,12548263
4610,0.0,2010,31.00479349022102,5,5,20,15504628
4155,1.0,2023,40.29821111901054,6,6,2,23530848
2064,0.5,2016,19.39715536295763,3,2,3,17046632
1641,0.0,2016,28.793554941727844,2,3,16,5786580
5211,0.0,2018,16.940092067880247,6,6,17,36849294
436,0.0,2025,34.1372733494799,1,2,3,3045913
2483,0.0,2021,26.725163779974544,4,4,5,10562913
4396,0.5,2014,27.515503846809587,5,5,2,32983692
2772,0.0,2021,8.21608176431015,4,4,15,20452190
4085,1.0,2020,0.8042557192366437,6,6,2,48098050
1042,0.0,2017,28.347109682698687,1,1,8,10946898
2846,1.0,2021,5.495243128540333,4,5,1,19221759
3410,0.5,2021,6.440120150156773,5,6,2,32745512
4828,0.0,2012,7.783488177074947,6,6,20,19090643
4388,0.0,2010,18.29764651579538,6,5,16,43854360
4542,1.0,2022,11.390185918542619,6,6,1,29744561
434,0.0,2011,42.93228997111137,1,2,18,1390142
2326,0.0,2014,30.619763462224668,2,1,11,13714182
2159,0.0,2019,9.14222550590917,2,2,6,9266940
5005,0.0,2021,36.272773954782785,6,6,5,32846754
3076,0.5,2018,12.973120836932578,3,3,1,42827810
3365,1.0,2025,36.09169880621527,5,6,3,33563579
4309,0.5,2013,21.372098849548724,6,6,0,19228550
3108,0.0,2025,21.858758330658972,4,5,8,23443011
1660,0.0,2016,17.518563709258597,3,3,13,10828678
1782,0.5,2023,11.485622254792213,2,2,3,16934988
1984,0.0,2019,31.0726786744893,2,3,10,12742367
3518,0.0,2024,22.900253474301422,5,6,2,26376494
3572,0.0,2025,0.8948823220459546,4,4,17,29968583
2346,1.0,2016,14.810067232199014,2,3,0,23760794
3045,0.5,2010,34.598198803534316,3,4,2,34516740
3899,0.0,2011,13.64757422866191,5,6,5,14232637
4897,0.0,2017,30.991639184799983,6,5,1,31628403
2172,0.5,2013,9.531171136174885,3,2,1,10551535
3445,0.0,2017,34.172956240865346,4,3,7,33913429
2995,0.0,2017,19.53348114729924,4,3,18,35383173
3787,0.5,2016,0.8545861379119628,5,5,1,20366453
636,0.0,2011,29.408907424460978,1,1,15,3490248
5359,0.0,2015,26.144180001821745,6,6,14,54175621
5337,0.0,2010,25.865914879472406,6,5,16,49408808
3900,0.0,2023,42.85918725448854,5,4,13,25511853
4825,0.0,2014,17.138212799996996,6,6,13,17855155
858,0.0,2013,40.57325184518999,1,2,15,4679062
2072,0.5,2019,0.6013821735462291,2,1,0,11810754
584,1.0,2011,43.34003135038836,1,2,0,2613472
5497,1.0,2023,25.055803219694845,6,6,3,94268020
4577,1.0,2014,23.178092967739808,5,4,3,40916887
5886,0.5,2010,40.16507082394111,6,6,3,21740933
712,1.0,2023,28.80943395505943,1,2,0,7226559
3390,0.0,2012,23.708786805662196,4,5,5,12363918
5018,0.5,2020,17.602428719845634,6,6,2,44535972
2347,0.5,2020,29.833700930739834,2,3,3,32325304
5405,1.0,2025,2.8644188938995545,6,6,0,64648650
3134,0.0,2016,11.528151504657776,3,2,8,21310582
2220,0.0,2013,4.987568216459324,2,3,17,15572178
4598,0.0,2016,22.998084136343447,6,6,0,48122027
3813,0.0,2025,4.790965720540332,5,4,4,30063625
2435,0.0,2023,36.60506631727934,3,2,11,15872738
5678,1.0,2025,13.463700385641324,6,6,0,40109512
3234,1.0,2020,28.19891760577969,4,4,0,31140725
3617,0.0,2016,15.353479190952747,5,4,6,14399374
3657,0.0,2015,31.624202129367568,5,5,0,22238673
5205,1.0,2020,16.23914983432531,6,5,2,88334075
3672,1.0,2022,17.379699244022166,4,5,2,40894944
429,0.0,2012,21.86318434881439,1,2,7,1525312
4206,0.0,2024,14.899152458164208,6,6,9,29969436
3634,0.5,2019,8.088080943260831,5,5,0,20113228
928,1.0,2017,19.94418657938139,2,2,1,5609060
3193,0.0,2022,30.028683113929116,3,3,12,12588870
5744,0.5,2019,15.013712222336418,6,6,1,32314466
1902,1.0,2013,36.528608494612655,2,3,0,16606890
1200,0.0,2022,37.02334170789517,1,1,17,12455393
1153,1.0,2011,9.784239991956836,1,1,3,6331126
5763,0.0,2011,12.511794773528198,6,6,12,35550219
4275,0.5,2010,0.6030970263478799,5,5,2,20817127
1171,1.0,2010,16.195801771989437,2,2,0,6398949
5762,0.5,2010,41.11951640768262,6,6,0,21272238
5012,0.0,2018,35.31395466031378,6,6,19,18218487
1615,0.0,2012,43.24058777257779,2,2,20,8658800
3300,0.0,2016,10.03334977969459,5,4,7,13156084
2425,0.5,2021,25.96745739945445,3,2,1,12642293
3073,1.0,2020,16.7299800717988,4,3,2,18933335
4786,1.0,2021,27.906590213644456,6,6,1,79616672
3497,0.5,2014,33.611796482127104,4,3,3,24318977
5161,0.0,2021,4.724947226278315,6,6,6,24145744
4532,0.5,2020,4.407842999233164,6,5,0,70712993
1050,1.0,2016,5.341738207239216,2,3,1,6504882
2513,0.0,2024,12.99593752895626,4,5,3,32902580
1807,1.0,2016,33.641043869827215,3,2,3,26239736
5550,0.0,2022,28.91714856215027,6,6,19,64632387
801,0.0,2015,13.863765996548242,1,2,16,5407964
2650,0.0,2022,38.594251361922204,3,4,8,28465285
5519,1.0,2023,32.92373305812143,6,6,1,32834164
3743,0.5,2014,43.791182197864224,4,3,2,24679770
3401,0.0,2018,31.01076090243774,4,3,17,21655013
4042,1.0,2016,32.415330147977826,6,5,3,36697562
3717,0.0,2020,37.1401786370097,4,3,8,13617025
5999,0.0,2010,41.68298004679449,6,6,17,53316867
5695,0.0,2024,12.84208065033038,6,5,5,27080780
1919,0.0,2023,29.24402947088047,3,3,2,8382491
3429,1.0,2017,18.847622542322355,5,5,0,55563585
5171,0.0,2011,10.711176306591758,6,6,7,33644559
5783,0.0,2024,9.049433695436647,6,6,17,44266173
3578,0.0,2024,4.862590224513468,4,4,14,27568794
2472,0.0,2022,38.25496387075152,4,4,14,8812475
4919,0.5,2022,1.0086180494246508,6,6,1,80149970
3852,0.0,2014,44.764578531132486,4,3,8,12258368
5998,0.0,2024,43.428373088350725,6,6,18,40870988
4243,0.5,2012,24.119226724849366,5,6,1,18656629
3446,0.0,2014,33.55381122747741,4,3,0,20410901
3130,0.5,2020,20.894914530204936,3,4,3,15723819
1578,0.0,2025,10.269940007166776,2,3,11,12051049
888,0.0,2019,33.388272462260424,2,3,13,9366665
3936,0.0,2019,20.453575752162017,4,4,6,28230767
508,0.0,2017,39.04313331529619,1,2,17,1775082
3893,0.0,2019,38.79077235784837,5,4,1,39280645
3919,0.0,2025,43.14435890184721,4,5,17,27255788
3616,0.0,2010,31.581012075800956,5,6,16,33652183
1252,0.0,2017,22.41136502614379,2,1,3,4802424
2782,0.5,2022,25.460622331893866,3,4,0,14330543
4095,0.0,2011,16.46742754523531,5,4,11,14798180
5124,0.0,2013,29.84416615595216,6,6,1,17761131
4246,1.0,2015,4.604075977038118,5,6,1,45757004
4943,1.0,2017,44.628212985337164,6,5,0,25103884
4612,1.0,2015,3.310766169668455,6,6,2,78530890
1404,0.0,2012,27.316907974842177,2,2,2,13947315
887,0.0,2023,13.433729017283419,1,1,10,11736540
3621,0.0,2013,37.086732547057245,5,6,0,11896203
3065,0.0,2011,28.530989907876865,4,3,9,17214797
4676,0.5,2018,27.528423699118584,6,6,2,22168716
1691,0.5,2018,33.8107249708457,2,3,0,7767932
3927,0.0,2021,5.754789551209765,5,5,4,51640165
3575,1.0,2016,14.371729904869635,4,4,2,20609639
3852,0.0,2019,23.012010401315315,5,5,16,40646285
5285,1.0,2014,14.738624263595348,6,6,2,30489330
5686,0.5,2020,5.401963198970522,6,6,2,54412231
3006,0.0,2024,14.275603739423273,3,3,4,13674479
2383,0.5,2012,20.898848355942185,3,4,2,10989356
1979,0.5,2010,7.0767299516683755,2,2,1,9131457
1439,0.0,2015,29.9514823002198,1,2,10,8479825
2481,0.0,2013,3.7323036450620344,4,3,16,16133117
4413,0.0,2011,40.176445664960454,6,5,18,13501959
3167,0.0,2019,16.648109295135715,4,5,14,21670099
1373,0.0,2024,16.471799288607333,2,1,1,6064581
1365,0.0,2022,9.837525344002874,2,3,6,10159257
3014,0.0,2022,21.945643024607623,3,4,18,13226185
5383,0.5,2023,37.53171334386929,6,6,1,45599431
2188,0.0,2016,26.610199281526715,2,2,20,22932045
5889,0.5,2011,36.55213070718891,6,6,2,68369658
2521,0.5,2011,43.610971753839465,3,3,2,15743268
5118,1.0,2020,28.32477244653663,6,6,3,49513284
1665,0.0,2017,8.005201210491327,3,3,16,11555576
4952,1.0,2017,13.97260466632692,6,6,0,27832990
5919,0.0,2023,29.93212533696916,6,5,3,66738270
5566,1.0,2017,35.29957930263812,6,5,2,29915734
2978,1.0,2013,29.628052302422667,3,3,0,26246700
4039,0.0,2020,26.263445806440263,6,6,8,44280080
4325,1.0,2022,41.74950446857255,5,4,2,23860090
2327,1.0,2016,22.596224614632174,3,4,2,36527962
473,0.0,2017,30.166209385308015,1,1,5,2980757
2581,0.5,2018,14.399153298132497,4,3,3,22380237
4142,1.0,2023,17.80362833307902,6,6,0,46300516
2178,0.0,2011,10.932285006786561,2,2,13,13783484
